Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
110-48-7033,B,Abuja,Member,Male,Fashion accessories,11743.20337372215,3.997191553860542,2348.650515736507,49321.44518832915,1/29/2019,14:12,Cash,46972.79717961257,4.772487828268635,2348.650514732039,8.981994353970972
827-44-5872,B,Abuja,Member,Female,Food and beverages,19569.601157208526,9.99316360533751,9784.793759323316,205480.7861781263,2/7/2019,11:28,Card,195696.00646751403,4.746576924287626,9784.812840126539,6.100129590209844
394-43-4238,B,Abuja,Member,Male,Home and lifestyle,6397.203093250818,4.993022324044853,1599.2914827108648,33585.31939632319,2/15/2019,12:42,Card,31986.00759501284,4.754426324726675,1599.295541969944,5.396879287036208
366-43-6862,B,Abuja,Normal,Male,Electronic accessories,19040.392107036238,3.995452288168857,3808.0714920182913,79969.68434959206,3/25/2019,16:32,Epay,76161.60480096987,4.759250859982783,3808.054443746184,6.71187314287624
191-29-0321,B,Abuja,Member,Female,Fashion accessories,7117.209705051151,9.990883162462355,3558.614473169362,74730.60141940518,2/27/2019,18:57,Card,71171.99544480434,4.768633940721143,3558.582589432503,5.004744580584995
744-16-7898,B,Abuja,Normal,Female,Home and lifestyle,35053.19753447574,10.016474064694506,17526.591648202928,368058.5958534358,1/15/2019,13:48,Card,350532.00692503597,4.770429398410376,17526.597138024914,4.908832328523462
642-61-4706,B,Abuja,Member,Male,Food and beverages,33624.02100586029,1.995119502648535,3362.4073226019623,70610.3880091831,3/30/2019,16:34,Cash,67247.995331919,4.7695322955242405,3362.3948338001815,5.49845647929599
744-16-7898,B,Abuja,Normal,Female,Home and lifestyle,35053.193286966285,9.98946873531278,17526.59872316566,368058.60680839897,1/15/2019,13:48,Card,350531.9986297384,4.766691000982558,17526.58488459604,4.911235165743238
320-85-2052,B,Abuja,Normal,Female,Sports and travel,12531.597588937533,1.0212984443189423,626.5731248157238,13158.175524476788,1/14/2019,10:11,Card,12531.612194188649,4.760182289307655,626.5749154142478,6.9996890803855205
132-32-9879,B,Abuja,Member,Female,Electronic accessories,33825.578994908166,3.997453093810058,6765.118936304516,142067.51493966108,3/9/2019,18:00,Cash,135302.3999891706,4.772482769936013,6765.108274733351,9.486475108126246
532-59-7201,B,Abuja,Member,Male,Sports and travel,28774.79647518515,6.0112018288187015,8632.431217078656,181281.23350141515,1/31/2019,14:04,Cash,172648.7922938525,4.736701643836945,8632.437592719993,5.491644532834689
842-40-8179,B,Abuja,Member,Female,Food and beverages,27792.002238344852,9.996129471198099,13895.997093665765,291815.9926240757,2/11/2019,10:38,Card,277919.9926319783,4.751178055746877,13895.997276530577,5.596139863958128
394-43-4238,B,Abuja,Member,Male,Home and lifestyle,6397.192664434283,4.986678334455434,1599.2943275916416,33585.29863749758,2/15/2019,12:42,Card,31986.00758484002,4.758410149144529,1599.2919573042354,5.398046184539166
339-38-9982,B,Abuja,Member,Male,Fashion accessories,21549.607042840536,1.9954352862498517,2154.9509829741864,45254.17269543145,1/13/2019,14:55,Epay,43099.19410313626,4.757166588645112,2154.9660514811885,6.691616031198552
188-55-0967,B,Abuja,Member,Male,Health and beauty,23929.19395385606,9.991810827796384,11964.592538787792,251256.5985938416,1/15/2019,15:01,Card,239291.98844133533,4.761616363246468,11964.602922286134,4.978032973122854
346-84-3103,B,Abuja,Member,Female,Electronic accessories,4759.18964717444,5.012547409740916,1189.8173029044065,24985.805763702185,3/2/2019,19:26,Cash,23796.01393872808,4.770219106149932,1189.794537688292,4.296055817099501
777-67-2495,B,Abuja,Normal,Male,Home and lifestyle,24829.195141448643,2.988565177393064,3724.374721373903,78211.98195931691,2/22/2019,11:26,Epay,74487.61141407232,4.759053578014368,3724.3869513854397,8.690727553740734
291-32-1427,B,Abuja,Member,Male,Fashion accessories,7898.385295563653,4.998404874370743,1974.6129864433176,41466.58895095089,3/5/2019,12:29,Epay,39491.99843092028,4.753796642082318,1974.611150120782,5.306067763621815
640-49-2076,B,Abuja,Normal,Male,Sports and travel,30160.78435630505,8.014024083927138,12064.322254955896,253350.71895727006,1/10/2019,14:49,Cash,241286.41311037046,4.7678478778979345,12064.323983015262,5.106113663028016
746-04-1077,B,Abuja,Member,Female,Food and beverages,30466.812687230115,10.013297205694425,15233.404649151638,319901.405432479,1/1/2019,11:36,Card,304667.996996055,4.743319389329379,15233.387957852337,9.004959494932473
747-58-7183,B,Abuja,Normal,Male,Fashion accessories,20617.222277531568,2.983585545671476,3092.582070752105,64944.18475680061,2/9/2019,20:31,Epay,61851.601704170454,4.76997936911637,3092.592324029828,6.513164756183001
596-42-3999,B,Abuja,Normal,Male,Food and beverages,6559.207004511704,6.993384602597698,2295.720729940288,48210.11629645252,3/10/2019,14:04,Card,45914.39387663429,4.7778248350391515,2295.728332366688,6.608905403582744
837-55-7229,B,Abuja,Normal,Female,Fashion accessories,17078.391121765555,0.997635635901656,853.9274537776785,17932.306631793814,2/22/2019,18:19,Card,17078.406300587,4.775807630459142,853.9166531301329,6.799939373043543
425-85-2085,B,Abuja,Member,Male,Health and beauty,19749.59352544676,4.996186334479009,4937.371606490595,103685.41262986894,3/29/2019,16:48,Epay,98747.99959783813,4.755040761134665,4937.410693739314,9.80025671607999
598-06-7312,B,Abuja,Member,Male,Fashion accessories,32885.99623729519,0.9948758723548025,1644.3022914354233,34530.3179668465,2/16/2019,15:42,Cash,32885.98484501792,4.758145064167585,1644.3073932129628,6.775528284575201
775-72-1988,B,Abuja,Normal,Male,Home and lifestyle,26380.801023217246,5.003309154872964,6595.192877569684,138499.20718093694,1/24/2019,15:05,Epay,131904.01010696444,4.754119723322255,6595.207251280339,8.419483365097882
627-95-3243,B,Abuja,Member,Female,Home and lifestyle,27964.808286663378,8.999949381131227,12584.148302302785,264267.3762341067,2/4/2019,13:21,Epay,251683.1941179831,4.753918397375201,12584.166625550526,9.799896419354369
114-35-5271,B,Abuja,Normal,Female,Electronic accessories,20847.602487577293,7.9982757677016,8339.043703602078,175119.8331111012,2/7/2019,15:06,Cash,166780.78906838418,4.750783234611846,8339.032864196535,8.108093843292398
431-66-2305,B,Abuja,Normal,Female,Electronic accessories,31770.004267901848,8.991568953493429,14296.50862923024,300226.509014656,2/15/2019,20:51,Card,285930.01112484926,4.762655956596648,14296.501407178623,7.599562979530438
701-69-8742,B,Abuja,Normal,Male,Sports and travel,12373.218022815792,10.005150913880064,6186.591688474624,129918.59498163204,3/16/2019,10:11,Epay,123731.99003770885,4.754977785091153,6186.60665325795,6.673919623538883
549-03-9315,B,Abuja,Normal,Male,Fashion accessories,34153.20236137745,8.001340351810038,13661.264952454141,286886.8787154765,2/12/2019,12:58,Epay,273225.60141744587,4.776296438523052,13661.272044378622,8.707699049089278
430-53-4718,B,Abuja,Member,Male,Health and beauty,27133.2123318545,8.01356317034886,10853.27785111219,227918.88761437964,1/28/2019,15:46,Card,217065.60443658906,4.779311236360911,10853.292928076058,8.399771250010378
427-45-9297,B,Abuja,Member,Female,Home and lifestyle,14662.799780982332,6.998393431785547,5131.9756960654095,107771.58596075838,3/12/2019,11:01,Epay,102639.59554490654,4.749115923805645,5131.972045665867,5.387684843247536
242-11-3142,B,Abuja,Member,Male,Fashion accessories,30157.22816901058,1.987065390733507,3015.7190514904246,63330.12451439973,2/24/2019,19:57,Cash,60314.39386911259,4.762389974575213,3015.7195384707843,4.597541059331038
608-05-3804,B,Abuja,Member,Male,Electronic accessories,14309.993919328952,0.9839537482920861,715.4907944602221,15025.488555192827,2/25/2019,20:19,Cash,14310.00392631996,4.74489511802091,715.5106388103901,6.104470901277085
449-27-2918,B,Abuja,Member,Female,Sports and travel,14083.191924773477,0.9968976883535716,704.1476509293811,14787.35877401004,3/26/2019,11:02,Card,14083.196360685948,4.749245206728109,704.1556079175613,9.597883116310557
679-22-6530,B,Abuja,Normal,Female,Sports and travel,14623.213310078274,2.0012972789127508,1462.3145139253486,30708.706295855987,1/17/2019,10:01,Card,29246.40205457438,4.76256059832028,1462.3126690628108,4.111196850674164
837-55-7229,B,Abuja,Normal,Female,Fashion accessories,17078.390763925105,1.0019990250376591,853.9196385900516,17932.34396740046,2/22/2019,18:19,Card,17078.388370677756,4.768870405951991,853.9031070648476,6.805809129590018
156-20-0370,B,Abuja,Normal,Female,Electronic accessories,9162.007247411668,1.0106935917031705,458.0996703997617,9620.093153585658,3/10/2019,18:10,Card,9162.00180728749,4.766358767449856,458.0966079735948,5.104721546403791
418-05-0656,B,Abuja,Normal,Female,Fashion accessories,9201.622110003982,7.005653186228271,3220.542720523111,67631.77233918698,2/2/2019,20:42,Cash,64411.20808923566,4.750643853709752,3220.5688287834982,7.082697485659741
423-57-2993,B,Abuja,Normal,Male,Sports and travel,33620.405854032666,6.015247280536678,10086.096831125258,211808.49604797803,3/27/2019,19:18,Epay,201722.40126812633,4.7718578556159486,10086.118947355104,10.005528171143013
242-55-6721,B,Abuja,Normal,Male,Home and lifestyle,5817.589340493665,2.0061962507384323,581.7569041238215,12216.978499625104,3/7/2019,11:49,Epay,11635.192504664648,4.779141125628769,581.7390699689659,6.492354205052274
853-23-2453,B,Abuja,Member,Male,Health and beauty,27266.403169630965,4.00414033182874,5453.306500101045,114518.87434729005,2/14/2019,14:35,Cash,109065.6021436922,4.771782269330693,5453.269284493072,7.611146218329192
349-97-8902,B,Abuja,Member,Male,Food and beverages,20840.38953473204,2.001572189627433,2084.062190928705,43764.860343039756,1/17/2019,10:37,Epay,41680.79218511777,4.768552404038708,2084.0698397991496,8.902480865084573
715-20-1673,B,Abuja,Normal,Male,Electronic accessories,10216.801608708696,5.003256034187278,2554.2162163846288,53638.20579533675,3/6/2019,20:57,Cash,51084.01142150336,4.773799366428131,2554.181615224406,9.387311743486501
477-24-6490,B,Abuja,Normal,Female,Health and beauty,35895.602360283454,5.994730858313736,10768.658585115229,226142.28953283824,2/26/2019,16:52,Epay,215373.56964466735,4.769995613598148,10768.65990348722,7.908528771456985
313-66-9943,B,Abuja,Member,Female,Food and beverages,10494.019670404534,2.991737893469418,1574.0978448519954,33056.094888501604,3/27/2019,20:29,Card,31482.006088557042,4.77959078303545,1574.0895715534075,7.288650960771997
585-03-5943,B,Abuja,Normal,Male,Health and beauty,6519.6013380956065,9.974437476845697,3259.7881025977563,68455.79333454669,3/13/2019,11:46,Epay,65195.999700214874,4.77256888615338,3259.7929143180177,5.90604800127829
425-85-2085,B,Abuja,Member,Male,Health and beauty,19749.59728248231,4.981001752450625,4937.418729006852,103685.41389256783,3/29/2019,16:48,Epay,98747.98665434004,4.7555596085847345,4937.400329702971,9.8137132106524
605-83-1050,B,Abuja,Normal,Male,Fashion accessories,9784.799755726857,1.9970795529818943,978.4756686077193,20548.06866463857,3/15/2019,16:26,Epay,19569.594122369333,4.74768591731836,978.4744946353641,4.287653815625334
115-99-4379,B,Abuja,Member,Female,Fashion accessories,19702.78907627893,7.011409036750479,6895.970048971923,144815.5936577611,3/14/2019,19:02,Card,137919.58725590233,4.7670790246943495,6895.972366667964,8.493884121087197
311-13-6971,B,Abuja,Member,Male,Sports and travel,11516.386280614197,10.005899031349797,5758.20379458655,120922.19831454384,2/20/2019,15:18,Card,115164.00118311899,4.780045861727875,5758.181246767959,9.8876869091045
420-04-7590,B,Abuja,Normal,Male,Home and lifestyle,35891.99327050909,3.0080708408021013,5383.792794558413,113059.79382090628,3/18/2019,11:29,Epay,107675.97565649683,4.7602603062149065,5383.799928810945,4.709109381887781
511-54-3087,B,Abuja,Normal,Male,Sports and travel,31842.001385351832,0.9934089558201494,1592.0850238925266,33434.08552527259,2/25/2019,16:36,Card,31841.9927885457,4.756562927064848,1592.0927548193642,9.489079026215448
847-38-7188,B,Abuja,Normal,Female,Food and beverages,34804.80395820655,2.981100176054479,5220.708005079864,109635.1164163421,1/26/2019,19:56,Epay,104414.38712099283,4.756905900168811,5220.7141293516715,6.401425775523314
210-57-1719,B,Abuja,Normal,Female,Health and beauty,20966.394355452194,8.98548890922679,9434.888170366872,198132.46618073864,2/5/2019,12:34,Cash,188697.60766008976,4.759169917617721,9434.892275564558,9.69363088382809
539-21-7227,B,Abuja,Normal,Female,Sports and travel,18554.40915281242,4.991484889694319,4638.592023171394,97410.59204815245,1/26/2019,17:45,Cash,92772.01032181004,4.7503767307269955,4638.589069390452,4.18370230121595
327-40-9673,B,Abuja,Member,Male,Sports and travel,26135.99103864067,5.995671069793235,7840.794617810179,164656.81590858844,1/13/2019,19:51,Cash,156815.99583470172,4.756352582860051,7840.800743005045,6.899714611672317
120-54-2248,B,Abuja,Normal,Female,Food and beverages,10389.591376526163,4.996471631986217,2597.4178554668515,54545.387185373685,1/22/2019,18:08,Card,51947.982427193114,4.763091125500731,2597.391984999754,8.012959784060662
134-54-4720,B,Abuja,Normal,Female,Electronic accessories,15271.203101330264,7.98733814015318,6108.490875225807,128278.07330571527,1/30/2019,13:58,Epay,122169.60062088915,4.774216588741806,6108.481816601698,5.69756047373614
777-67-2495,B,Abuja,Normal,Male,Home and lifestyle,24829.19803257338,2.999368527529666,3724.3763691287186,78211.97177018982,2/22/2019,11:26,Epay,74487.58216769723,4.757585839204324,3724.3780313973557,8.705587753257987
875-46-5808,B,Abuja,Member,Male,Health and beauty,9323.989567118439,10.007268296617571,4661.996042348097,97901.99052208185,2/6/2019,14:51,Epay,93240.00874597112,4.777497455382955,4661.9903575654635,8.707641694306346
817-69-8206,B,Abuja,Normal,Female,Electronic accessories,35902.81471735399,9.006349213212909,16156.245901209813,339281.4590029955,3/2/2019,19:42,Card,323125.1944476204,4.774467256880399,16156.253354448862,6.498791773239147
176-64-7711,B,Abuja,Normal,Male,Food and beverages,11635.18637419381,3.0023669190142517,1745.27815484461,36650.87571731383,3/27/2019,19:11,Card,34905.60675255917,4.762346746130287,1745.2728179744638,4.308430361650908
554-53-3790,B,Abuja,Normal,Male,Sports and travel,13327.224055726005,6.029351755410245,3998.1542375278054,83961.36696704874,3/22/2019,18:33,Cash,79963.19852326754,4.73425432024123,3998.1526394099897,4.513488595187962
598-06-7312,B,Abuja,Member,Male,Fashion accessories,32886.00874681111,1.0108086041840052,1644.2996736022558,34530.28866333418,2/16/2019,15:42,Cash,32886.001505155175,4.7550281119538775,1644.3113661204698,6.796297911250587
571-94-0759,B,Abuja,Member,Female,Food and beverages,26855.992319720397,10.003760970803778,13427.999270856033,281988.0138732052,1/8/2019,20:55,Cash,268559.9989455107,4.753408028333195,13427.993849967279,9.496227648070738
533-33-5337,B,Abuja,Normal,Male,Electronic accessories,28580.397796267887,9.997907712483991,14290.203505399031,300094.18689135945,2/7/2019,20:24,Cash,285804.00382834935,4.779797691963693,14290.208540285974,6.208170523695646
286-75-7818,B,Abuja,Normal,Male,Fashion accessories,24868.81238655794,2.003776133475421,2486.892468811647,52224.48652759695,1/31/2019,19:48,Card,49737.60721902636,4.747406180959283,2486.8733229281233,6.889764590605691
110-48-7033,B,Abuja,Member,Male,Fashion accessories,11743.188241508864,4.002007490455915,2348.6320782144903,49321.44528067747,1/29/2019,14:12,Cash,46972.79960891389,4.755004593240123,2348.63538870884,9.004731032776686
825-94-5922,B,Abuja,Normal,Male,Sports and travel,9111.597691787445,2.013695798443082,911.1463639794586,19134.364690505656,3/2/2019,19:26,Epay,18223.192160937848,4.741510180416994,911.1563611969772,7.208012772149828
296-11-7041,B,Abuja,Member,Female,Health and beauty,9745.212614642467,1.0122687844867302,487.27186226215275,10232.456179813735,1/12/2019,20:07,Card,9745.173253565255,4.766127017881218,487.2593313429039,5.308671222572628
827-44-5872,B,Abuja,Member,Female,Food and beverages,19569.59361714306,9.985051369007326,9784.782082989372,205480.80196227095,2/7/2019,11:28,Card,195695.99944023835,4.7630890052322705,9784.789154516184,6.100389870397742
628-90-8624,B,Abuja,Member,Male,Health and beauty,29728.783159593666,9.988333020019871,14864.404109400974,312152.4042943965,3/14/2019,14:41,Cash,297287.9864626872,4.754820886255525,14864.39068824232,4.98943862864419
578-80-7669,B,Abuja,Normal,Male,Sports and travel,26989.203801859527,1.0000694202837628,1349.4481004824813,28338.658101135858,3/16/2019,16:58,Cash,26989.20350861833,4.754150659923994,1349.471249484515,5.608376500713512
642-61-4706,B,Abuja,Member,Male,Food and beverages,33624.00716863068,2.0017392669869984,3362.3913551062474,70610.39493168666,3/30/2019,16:34,Cash,67248.00448889582,4.755510403946664,3362.4051830956496,5.483852697848373
585-03-5943,B,Abuja,Normal,Male,Health and beauty,6519.597773514943,9.995664988370404,3259.804772277126,68455.81551361558,3/13/2019,11:46,Epay,65195.9967841431,4.753142099711581,3259.8072511921177,5.899237346798483
593-14-4239,B,Abuja,Normal,Female,Home and lifestyle,34365.58602891673,8.014745060859791,13746.23873324245,288671.04274827545,3/5/2019,19:40,Epay,274924.79951705283,4.766387944615581,13746.2418401551,4.714263525930282
716-39-1409,B,Abuja,Normal,Male,Health and beauty,10926.002683071418,6.989635401520442,3824.0959117561133,80306.08369490727,3/19/2019,18:19,Cash,76481.99834461042,4.7541946566701,3824.067230965238,8.003250705690428
355-34-6244,B,Abuja,Normal,Male,Food and beverages,26060.40935609314,1.985023828830841,2606.0357679937943,54726.83591412127,1/13/2019,19:55,Card,52120.80790516028,4.762361001088695,2606.0355443131352,8.099484218374826
676-10-2200,B,Abuja,Member,Male,Fashion accessories,19360.795868294663,0.9978428165326929,968.0239234057843,20328.854879201463,2/3/2019,20:13,Epay,19360.796709146634,4.751667792146508,968.0437377125859,4.715607675525937
690-01-6631,B,Abuja,Normal,Male,Fashion accessories,6296.393426715952,9.99245225354212,3148.2002561024797,66112.18147178313,2/22/2019,18:35,Epay,62963.994281752595,4.767810429681321,3148.206912829248,6.584846709022905
869-11-3082,B,Abuja,Member,Male,Health and beauty,34617.60036220797,4.003525115560859,6923.531851491437,145393.9167472854,1/27/2019,20:03,Card,138470.41457242385,4.756803862604491,6923.527092767622,8.407156525715173
843-01-4703,B,Abuja,Member,Female,Home and lifestyle,12736.798036051272,9.010301398732679,5731.571936114439,120362.74875125466,1/5/2019,19:50,Card,114631.20807685387,4.764004161577769,5731.574676341214,9.615354763488922
777-67-2495,B,Abuja,Normal,Male,Home and lifestyle,24829.192763592873,2.9838563044478126,3724.3810541459547,78211.96433188685,2/22/2019,11:26,Epay,74487.60452947418,4.757523662237533,3724.3845775841223,8.710559160561477
222-42-0244,B,Abuja,Member,Female,Health and beauty,25959.59225194322,8.992379552875237,11681.838635510572,245318.22162704228,1/28/2019,13:53,Card,233636.3903462361,4.754104334084679,11681.828758499692,7.705209264657273
699-88-1972,B,Abuja,Normal,Male,Health and beauty,35697.62867934038,7.98834034775746,14279.029534433012,299859.8560774942,1/28/2019,17:47,Card,285580.8154942673,4.748657369997294,14279.037470149087,4.189838500860639
227-78-1148,B,Abuja,Normal,Female,Fashion accessories,26222.397869720633,7.005023921932901,9177.847726218577,192734.6368986424,2/15/2019,12:44,Cash,183556.80523787963,4.769140139842902,9177.835804940738,8.418514161908229
608-05-3804,B,Abuja,Member,Male,Electronic accessories,14309.984701214971,1.016537922486861,715.4978357279222,15025.497057713468,2/25/2019,20:19,Cash,14310.005448475273,4.784512788561601,715.4943814352865,6.1098157685629095
866-05-7563,B,Abuja,Member,Female,Electronic accessories,29303.996069909204,2.996064238570656,4395.5946378532,92307.5982476444,2/9/2019,19:43,Cash,87912.02105614031,4.755161951237198,4395.602124893928,4.805626691517568
427-45-9297,B,Abuja,Member,Female,Home and lifestyle,14662.81238504873,6.991384600293124,5131.980105619168,107771.59128167339,3/12/2019,11:01,Epay,102639.60050020058,4.782393012652169,5131.978013363481,5.409378648401467
190-14-3147,B,Abuja,Normal,Female,Health and beauty,6469.196069491701,3.9927181708971005,1293.8383802102287,27170.66861661932,2/23/2019,20:43,Epay,25876.808855203217,4.76395862318081,1293.8465145060795,6.40664531053613
598-06-7312,B,Abuja,Member,Male,Fashion accessories,32885.99214548213,1.0107467399201513,1644.305354129337,34530.307266298325,2/16/2019,15:42,Cash,32886.00009689464,4.7557470613070105,1644.2966831873412,6.807257175279468
725-32-9708,B,Abuja,Member,Female,Fashion accessories,24735.613224160923,4.001685900447441,4947.112034000724,103889.52951274424,1/4/2019,19:01,Cash,98942.39585752787,4.752140434415571,4947.1334806734,4.0943799045719445
875-31-8302,B,Abuja,Normal,Male,Sports and travel,33616.78088821548,0.9866069529157214,1680.8336151293156,35297.64839167277,1/3/2019,13:07,Cash,33616.812740301495,4.76745129772707,1680.8233438803586,9.596433759101778
186-79-9562,B,Abuja,Normal,Male,Health and beauty,25837.204610138357,7.010004020265402,9043.020792050302,189903.4197002642,3/29/2019,14:06,Cash,180860.39997217298,4.7559718002556375,9043.00672756535,8.911522254276639
234-36-2483,B,Abuja,Normal,Male,Health and beauty,20732.391789651818,6.015322570877443,6219.734942352224,130614.12157563254,2/15/2019,13:51,Cash,124394.3943654279,4.783528465008953,6219.705793901726,5.097395947268172
226-34-0034,B,Abuja,Normal,Female,Electronic accessories,4960.786577388952,4.002170832889763,992.1717867176376,20835.363692444418,1/10/2019,11:10,Epay,19843.17457507823,4.755932950564938,992.1654633368963,8.995608337074326
401-18-8016,B,Abuja,Member,Female,Sports and travel,35326.79962480987,1.0066120282557594,1766.3454859892913,37093.133217213275,1/21/2019,17:36,Cash,35326.80946829448,4.787253008054764,1766.3546650939884,8.904206624020212
760-54-1821,B,Abuja,Normal,Male,Home and lifestyle,4892.381056872064,8.99645481374762,2201.5753965502627,46233.18477985939,3/15/2019,10:26,Cash,44031.59734998032,4.758764584480796,2201.5590124892747,5.799987318181606
427-45-9297,B,Abuja,Member,Female,Home and lifestyle,14662.780163924985,7.003275906926088,5131.978004396832,107771.5859801472,3/12/2019,11:01,Epay,102639.60243752175,4.786493515943953,5131.977397583337,5.403369775641308
641-62-7288,B,Abuja,Normal,Male,Home and lifestyle,35971.203376088044,6.005563648047148,10791.371832093839,226618.56269155123,3/24/2019,13:33,Epay,215827.21297026103,4.755751206762358,10791.37418975837,7.102657305776157
701-69-8742,B,Abuja,Normal,Male,Sports and travel,12373.183966201756,10.000477376239836,6186.59265251401,129918.62948195613,3/16/2019,10:11,Epay,123731.9950454062,4.76873898582906,6186.599235615711,6.709067176864433
120-54-2248,B,Abuja,Normal,Female,Food and beverages,10389.574369680926,5.013424342412748,2597.3999195748765,54545.4282754871,1/22/2019,18:08,Card,51948.01131488109,4.753844111422834,2597.393280815842,8.009470931264126
727-46-3608,B,Abuja,Member,Female,Food and beverages,7203.580374293901,8.990796376357025,3241.618565382449,68074.01536804622,2/6/2019,15:47,Epay,64832.39331496352,4.752452355089089,3241.622847974392,4.10232759056528
511-54-3087,B,Abuja,Normal,Male,Sports and travel,31841.99577253407,1.0163310499393954,1592.1033721258636,33434.10800732513,2/25/2019,16:36,Card,31841.994060119065,4.755437892377201,1592.1025211189958,9.491986118461108
327-40-9673,B,Abuja,Member,Male,Sports and travel,26135.98766737874,5.995622663687496,7840.79458740164,164656.81235862925,1/13/2019,19:51,Cash,156816.00238067814,4.761955729992656,7840.785492804833,6.906503121261975
458-61-0011,B,Abuja,Normal,Male,Food and beverages,21708.019371999886,3.9915631271929533,4341.6202019827615,91173.60185221366,2/20/2019,18:43,Cash,86832.02316379138,4.764162432483689,4341.604812777234,5.8065952252005335
701-23-5550,B,Abuja,Member,Male,Home and lifestyle,13971.606910376559,3.9988510380017055,2794.3131353661674,58680.723553097145,3/19/2019,13:40,Epay,55886.38910133464,4.771104468325417,2794.321570512392,4.884919886933753
394-30-3170,B,Abuja,Member,Female,Sports and travel,31834.77510835865,8.001679223688235,12733.927526030271,267412.3306122906,3/22/2019,19:35,Card,254678.40025997077,4.768704362489635,12733.935278846984,4.3009882665986305
642-30-6693,B,Abuja,Normal,Female,Sports and travel,19623.608778698555,5.994928798239605,5887.071718130005,123628.68156984006,3/17/2019,13:54,Epay,117741.58857935066,4.757866810566284,5887.077041403586,7.7902070150273435
510-95-6347,B,Abuja,Member,Female,Food and beverages,17467.21115185793,2.995656083929332,2620.0712706968066,55021.681701946356,3/5/2019,18:17,Epay,52401.5844394656,4.756540683666172,2620.0812730448106,3.99189306855398
871-79-8483,B,Abuja,Normal,Male,Fashion accessories,33886.79999657602,5.001054955278743,8471.69720796518,177905.69841636205,2/25/2019,19:39,Card,169434.00081463417,4.7493812579067445,8471.694859600371,4.79469242563451
154-74-7179,B,Abuja,Normal,Male,Sports and travel,19602.018089231573,0.9954528002480014,980.1013880764574,20582.10724766518,2/26/2019,19:24,Epay,19602.00901551493,4.766323010687033,980.0974224536944,7.891363914306163
181-82-6255,B,Abuja,Normal,Female,Home and lifestyle,5893.1974750180125,5.99604719066757,1767.9674455281722,37127.15599839525,2/8/2019,10:58,Cash,35359.19590884562,4.763131505344974,1767.9585897471914,7.0093707259916425
732-04-5373,B,Abuja,Member,Male,Home and lifestyle,16729.200302284164,4.006972578076784,3345.845726254384,70262.64542235236,2/8/2019,10:53,Cash,66916.78447093364,4.7753973916609,3345.839869464929,6.999030480223528
347-72-6115,B,Abuja,Member,Female,Sports and travel,32666.38459640723,7.009201207061945,11433.2425083924,240098.03294775463,1/16/2019,18:03,Card,228664.78972551005,4.764656106438827,11433.244636264708,6.199389384266336
695-09-5146,B,Abuja,Member,Female,Food and beverages,35564.395154775826,3.0139360092845306,5334.646335849212,112027.84855809051,2/23/2019,20:00,Epay,106693.1857290236,4.750498934103006,5334.6635934071755,6.388021323420761
437-53-3084,B,Abuja,Normal,Male,Fashion accessories,35960.405237653766,1.9896170360633478,3596.0390189239915,75516.85015008991,2/26/2019,11:48,Epay,71920.7889519499,4.769060713381071,3596.054156205614,7.099555606759885
152-08-9985,B,Abuja,Member,Male,Health and beauty,23169.599857305948,8.999619339460725,10426.31452560692,218952.72437293097,3/12/2019,12:09,Card,208526.4019279135,4.751076270639097,10426.324325417365,8.601852735339074
339-12-4827,B,Abuja,Member,Female,Fashion accessories,26625.61037136965,0.9960566288926334,1331.2806820748608,27956.88230510986,1/5/2019,11:32,Card,26625.57775866216,4.767897933724679,1331.2910117722813,5.010570713067863
321-49-7382,B,Abuja,Member,Male,Sports and travel,31791.614847862,1.0049900928653337,1589.585367982509,33381.18073576478,2/15/2019,17:38,Card,31791.59346358886,4.765003442449836,1589.5828702895149,5.201624423215775
154-74-7179,B,Abuja,Normal,Male,Sports and travel,19601.99837086855,1.0007859332521638,980.1099978470843,20582.095684755546,2/26/2019,19:24,Epay,19602.002415083265,4.748986873579272,980.1053866251018,7.894522535322201
477-24-6490,B,Abuja,Normal,Female,Health and beauty,35895.58911122523,6.003863612157904,10768.683759417345,226142.2803143513,2/26/2019,16:52,Epay,215373.5837436123,4.758943228278949,10768.67053088151,7.900176530574934
365-16-4334,B,Abuja,Normal,Female,Food and beverages,9514.7940353664,7.999238387034733,3805.9272928148184,79924.32394173395,2/24/2019,14:26,Epay,76118.39818760687,4.765869440658315,3805.9359908095835,8.88920800745646
152-03-4217,B,Abuja,Normal,Female,Home and lifestyle,4060.8088067095796,8.985906102338744,1827.360766630873,38374.571922541996,3/17/2019,11:55,Card,36547.18292977981,4.755789183015965,1827.336472628806,4.321050343196852
339-96-8318,B,Abuja,Member,Male,Fashion accessories,29271.57400621025,6.9999689688669875,10245.043098857343,215146.25731448428,3/1/2019,19:49,Epay,204901.20766397018,4.7576625643215715,10245.055135764233,6.314241382458673
110-48-7033,B,Abuja,Member,Male,Fashion accessories,11743.209511658777,3.9978195385577053,2348.6289357437463,49321.4354809821,1/29/2019,14:12,Cash,46972.80962354944,4.762757249594362,2348.6269906759926,9.00404368154053
725-67-2480,B,Abuja,Member,Female,Fashion accessories,21149.99642100244,5.987457797087194,6344.995394161312,133244.99211586168,3/24/2019,18:14,Card,126900.01224164142,4.756077658766942,6344.9935692907975,5.894209204228374
